"","X","brand","model","year","price","transmission","fuelType","engineSize","kmpl","kilometraggio"
"294",1938,"Audi"," A3",2019,26676.52,"Semi-Auto","Diesel",1.6,18.431718061674,8000
"295",1940,"Audi"," A3",2019,20521.56,"Manual","Diesel",1.6,18.1145374449339,20266
"296",1951,"Audi"," A3",2016,20822,"Manual","Diesel",1.6,24.8810572687225,92800
"297",1956,"Audi"," A3",2016,12757.68,"Manual","Petrol",1.4,18.784140969163,65622
"298",1957,"Audi"," A3",2016,19662,"Manual","Diesel",1.6,26.1850220264317,107200
"299",1960,"Audi"," A3",2017,18554.2,"Manual","Petrol",1.4,20.2995594713656,46379
"300",1961,"Audi"," A3",2017,13798.2,"Manual","Petrol",1,22.1321585903084,49438
"301",1985,"Audi"," A3",2015,11597.68,"Manual","Diesel",1.6,26.1850220264317,44624
"302",1990,"Audi"," A3",2016,20729.2,"Semi-Auto","Diesel",2,20.2995594713656,67734
"303",1996,"Audi"," A3",2019,34208.4,"Semi-Auto","Petrol",2,12.2995594713656,568
"304",1997,"Audi"," A3",2016,18905.68,"Semi-Auto","Diesel",2,20.2995594713656,68822
"305",2000,"Audi"," A3",2016,13547.64,"Semi-Auto","Diesel",1.6,24.8810572687225,71514
"306",2005,"Audi"," A3",2015,18557.68,"Semi-Auto","Diesel",1.6,24.8810572687225,38592
"307",2007,"Audi"," A3",2018,22037.68,"Manual","Petrol",1.4,20.7577092511013,14589
"308",2011,"Audi"," A3",2018,24333.32,"Manual","Petrol",1.5,14.8722466960352,16072
"309",2016,"Audi"," A3",2017,20862.6,"Manual","Petrol",1.5,19.5242290748899,44306
"310",2018,"Audi"," A3",2016,20645.68,"Semi-Auto","Petrol",1.4,19.9118942731278,41686
"311",2021,"Audi"," A3",2017,20877.68,"Manual","Petrol",1.4,21.1806167400881,30958
"312",2025,"Audi"," A3",2019,26992.04,"Semi-Auto","Diesel",1.6,18.431718061674,9064
"313",2046,"Audi"," A3",2015,16150.68,"Manual","Petrol",1.4,20.2995594713656,61034
"314",2055,"Audi"," A3",2017,22037.68,"Semi-Auto","Petrol",1.4,19.9118942731278,31341
"315",2056,"Audi"," A3",2017,22617.68,"Semi-Auto","Petrol",1.5,19.9118942731278,23061
"316",2073,"Audi"," A3",2014,9604.8,"Manual","Diesel",1.6,26.1850220264317,130331
"317",2079,"Audi"," A3",2016,11600,"Manual","Diesel",2,24.2819383259912,120493
"318",2084,"Audi"," A3",2015,9280,"Manual","Diesel",1.6,24.8810572687225,146507
"319",2086,"Audi"," A3",2016,9976,"Manual","Diesel",1.6,29.2863436123348,145309
"320",2090,"Audi"," A3",2014,13560.4,"Manual","Petrol",1.2,20.2995594713656,52800
"321",2100,"Audi"," A3",2016,14500,"Manual","Petrol",1.4,18.784140969163,58216
"322",2103,"Audi"," A3",2015,10382,"Manual","Diesel",1.6,26.1850220264317,100336
"323",2106,"Audi"," A3",2015,14500,"Semi-Auto","Petrol",1.4,21.1806167400881,79277
"324",2114,"Audi"," A3",2018,22037.68,"Manual","Petrol",1,21.1806167400881,19498
"325",2118,"Audi"," A3",2014,13334.2,"Semi-Auto","Petrol",1.4,20.2995594713656,63336
"326",2119,"Audi"," A3",2016,13334.2,"Manual","Diesel",1.6,26.1850220264317,33600
"327",2135,"Audi"," A3",2014,15426.84,"Manual","Petrol",1.4,19.136563876652,38405
"328",2136,"Audi"," A3",2015,15636.8,"Manual","Petrol",1.4,18.431718061674,72683
"329",2142,"Audi"," A3",2020,25514.2,"Manual","Diesel",2,19.9118942731278,8000
"330",2146,"Audi"," A3",2014,10318.2,"Manual","Diesel",1.6,26.1850220264317,80419
"331",2148,"Audi"," A3",2016,23849.6,"Semi-Auto","Petrol",2,15.5418502202643,42976
"332",2150,"Audi"," A3",2015,12678.8,"Manual","Petrol",1.4,20.7577092511013,66693
"333",2153,"Audi"," A3",2013,13329.56,"Semi-Auto","Petrol",1.4,19.9118942731278,94400
"334",2156,"Audi"," A3",2017,24358.84,"Manual","Petrol",2,14.2378854625551,33518
"335",2165,"Audi"," A3",2017,23194.2,"Manual","Petrol",1.5,19.136563876652,28480
"336",2181,"Audi"," A3",2014,12754.2,"Manual","Petrol",1.4,21.1806167400881,67920
"337",2182,"Audi"," A3",2016,14885.12,"Manual","Diesel",2,23.1541850220264,102845
"338",2189,"Audi"," A3",2017,17563.56,"Manual","Petrol",1,21.1806167400881,13426
"339",2197,"Audi"," A3",2018,24938.84,"Manual","Petrol",1.5,14.8722466960352,6419
"340",2201,"Audi"," A3",2016,25508.4,"Semi-Auto","Petrol",2,14.2378854625551,42918
"341",2238,"Audi"," A3",2018,21106.2,"Manual","Petrol",1.5,19.136563876652,31227
"342",2242,"Audi"," A3",2016,18328,"Manual","Petrol",1.4,20.7577092511013,37810
"343",2247,"Audi"," A3",2016,20294.2,"Manual","Petrol",1.4,20.7577092511013,34400
"344",2272,"Audi"," A3",2018,19708.4,"Semi-Auto","Petrol",1.5,20.7577092511013,31526
"345",2273,"Audi"," A3",2015,18322.2,"Manual","Petrol",1.4,21.1806167400881,52800
"346",2282,"Audi"," A3",2016,18519.4,"Manual","Petrol",2,17.4801762114537,51376
"347",2283,"Audi"," A3",2015,18554.2,"Manual","Diesel",2,24.2819383259912,30302
"348",2284,"Audi"," A3",2015,18554.2,"Manual","Diesel",2,24.2819383259912,29440
"349",2286,"Audi"," A3",2017,22034.2,"Manual","Petrol",1.4,19.9118942731278,15261
"350",2287,"Audi"," A3",2018,26564,"Semi-Auto","Petrol",2,16.8810572687225,30355
"351",2289,"Audi"," A3",2015,14500,"Automatic","Petrol",1.4,21.1806167400881,79277
"352",2292,"Audi"," A3",2019,28994.2,"Semi-Auto","Diesel",2,17.7621145374449,8000
"353",2308,"Audi"," A3",2016,14500,"Manual","Petrol",1.4,18.784140969163,58216
"354",2312,"Audi"," A3",2016,15606.64,"Manual","Petrol",1.4,20.2995594713656,91674
"355",2333,"Audi"," A3",2018,31030,"Semi-Auto","Petrol",2,15.3303964757709,31363
"356",2335,"Audi"," A3",2019,26076.8,"Manual","Diesel",1.6,18.1145374449339,11080
"357",2337,"Audi"," A3",2016,18606.4,"Manual","Petrol",1.4,20.7577092511013,33232
"358",2341,"Audi"," A3",2017,18536.8,"Manual","Diesel",2,20.2995594713656,75006
"359",2347,"Audi"," A3",2016,20856.8,"Manual","Diesel",2,20.2995594713656,37861
"360",2367,"Audi"," A3",2019,22034.2,"Manual","Diesel",1.6,18.1145374449339,8000
"361",2368,"Audi"," A3",2019,22388,"Manual","Diesel",1.6,18.1145374449339,8000
"362",2389,"Audi"," A3",2019,24238.2,"Manual","Diesel",1.6,18.1145374449339,11075
"363",2403,"Audi"," A3",2016,16230.72,"Semi-Auto","Diesel",2,21.6387665198238,89818
"364",2405,"Audi"," A3",2014,10010.8,"Semi-Auto","Diesel",1.6,25.5154185022026,112768
"365",2407,"Audi"," A3",2016,16538.12,"Manual","Petrol",1.4,21.1806167400881,22672
"366",2410,"Audi"," A3",2015,13073.2,"Semi-Auto","Petrol",1.4,21.1806167400881,53027
"367",2413,"Audi"," A3",2018,20497.2,"Manual","Petrol",1.5,19.136563876652,31227
"368",2416,"Audi"," A3",2015,16460.4,"Semi-Auto","Diesel",2,22.625550660793,44590
"369",2417,"Audi"," A3",2018,21935.6,"Manual","Petrol",1,21.1806167400881,19130
"370",2438,"Audi"," A3",2015,10785.68,"Manual","Diesel",1.6,29.2863436123348,122597
"371",2440,"Audi"," A3",2017,20297.68,"Manual","Petrol",1.4,21.1806167400881,38016
"372",2442,"Audi"," A3",2013,12528,"Semi-Auto","Petrol",1.8,17.7621145374449,31370
"373",2451,"Audi"," A3",2017,20521.56,"Manual","Petrol",1.4,21.1806167400881,28731
"374",2452,"Audi"," A3",2014,13761.08,"Manual","Petrol",1.2,20.2995594713656,76170
"375",2456,"Audi"," A3",2018,22434.4,"Automatic","Petrol",1.5,14.8722466960352,26128
"376",2462,"Audi"," A3",2016,21578.32,"Automatic","Petrol",1.4,19.9118942731278,14944
"377",2471,"Audi"," A3",2018,23780,"Automatic","Petrol",1.5,19.9118942731278,16016
"378",2475,"Audi"," A3",2020,33640,"Semi-Auto","Diesel",2,17.7621145374449,563
"379",2476,"Audi"," A3",2019,26442.2,"Automatic","Diesel",1.6,18.431718061674,1976
"380",2482,"Audi"," A3",2019,37114.2,"Semi-Auto","Petrol",2,12.9339207048458,10400
"381",2485,"Audi"," A3",2017,26669.56,"Semi-Auto","Petrol",2,15.3303964757709,27784
"382",2502,"Audi"," A3",2017,22617.68,"Manual","Diesel",1.6,23.7180616740088,32214
"383",2510,"Audi"," A3",2016,20297.68,"Semi-Auto","Petrol",1.4,20.2995594713656,19466
"384",2513,"Audi"," A3",2014,12754.2,"Manual","Diesel",2,23.7180616740088,135805
"385",2539,"Audi"," A3",2014,16234.2,"Manual","Diesel",2,24.2819383259912,99278
"386",2550,"Audi"," A3",2018,22849.68,"Semi-Auto","Petrol",1.5,19.9118942731278,26166
"387",2554,"Audi"," A3",2019,25514.2,"Manual","Diesel",1.6,18.1145374449339,10400
"388",2567,"Audi"," A3",2015,21808,"Manual","Petrol",2,14.2378854625551,40957
"389",2569,"Audi"," A3",2016,12876,"Manual","Diesel",1.6,26.1850220264317,57842
"390",2572,"Audi"," A3",2017,17162.2,"Manual","Diesel",2,23.7180616740088,55680
"391",2573,"Audi"," A3",2017,23194.2,"Semi-Auto","Diesel",2,21.6387665198238,58168
"392",2592,"Audi"," A3",2016,11903.92,"Manual","Diesel",2,24.2819383259912,118400
"393",2599,"Audi"," A3",2017,23722,"Semi-Auto","Diesel",1.6,24.8810572687225,24000
"394",2600,"Audi"," A3",2018,20474,"Manual","Petrol",1.5,19.5242290748899,10160
"395",2604,"Audi"," A3",2017,22034.2,"Semi-Auto","Diesel",2,21.6387665198238,45635
"396",2607,"Audi"," A3",2014,10086.2,"Manual","Diesel",1.6,26.1850220264317,88000
"397",2616,"Audi"," A3",2017,12177.68,"Manual","Diesel",1.6,26.1850220264317,119202
"398",2619,"Audi"," A3",2015,12470,"Semi-Auto","Petrol",1.4,21.1806167400881,89494
"399",2621,"Audi"," A3",2015,10846,"Manual","Diesel",2,24.2819383259912,90762
"400",2627,"Audi"," A3",2016,17397.68,"Manual","Petrol",1.4,20.7577092511013,31672
"401",2632,"Audi"," A3",2017,20173.56,"Manual","Petrol",1.4,21.1806167400881,26448
"402",2633,"Audi"," A3",2015,14153.16,"Manual","Petrol",1.4,19.5242290748899,82571
"403",2635,"Audi"," A3",2017,20474,"Manual","Diesel",1.6,24.2819383259912,56600
"404",2640,"Audi"," A3",2019,27028,"Semi-Auto","Petrol",1.5,14.625550660793,16702
"405",2657,"Audi"," A3",2017,19662,"Semi-Auto","Petrol",1.4,19.9118942731278,34562
"406",2658,"Audi"," A3",2014,13096.4,"Manual","Petrol",1.4,21.1806167400881,51288
"407",2662,"Audi"," A3",2016,16234.2,"Semi-Auto","Petrol",1.4,20.7577092511013,39144
"408",2664,"Audi"," A3",2019,22038.84,"Semi-Auto","Petrol",1,15.7885462555066,9280
"409",2665,"Audi"," A3",2016,16234.2,"Semi-Auto","Petrol",1.4,20.7577092511013,48563
"410",2666,"Audi"," A3",2016,15648.4,"Manual","Diesel",1.6,24.2819383259912,47245
"411",2670,"Audi"," A3",2017,21112,"Semi-Auto","Diesel",2,21.6387665198238,28883
"412",2685,"Audi"," A3",2016,21102.72,"Semi-Auto","Petrol",1.4,19.9118942731278,33994
"413",2688,"Audi"," A3",2017,15657.68,"Manual","Petrol",1,21.1806167400881,43448
"414",2689,"Audi"," A3",2016,18557.68,"Manual","Diesel",2,23.1541850220264,42958
"415",2691,"Audi"," A3",2014,15657.68,"Manual","Petrol",1.4,21.1806167400881,33981
"416",2697,"Audi"," A3",2019,26007.2,"Manual","Diesel",1.6,18.1145374449339,3682
"417",2698,"Audi"," A3",2019,25427.2,"Manual","Diesel",1.6,18.431718061674,11446
"418",2707,"Audi"," A3",2017,22037.68,"Manual","Petrol",1.5,19.136563876652,22822
"419",2756,"Audi"," A3",2016,15425.68,"Manual","Petrol",1,21.1806167400881,40390
"420",2758,"Audi"," A3",2018,22342.76,"Manual","Petrol",1.5,19.136563876652,49488
"421",2771,"Audi"," A3",2015,10952.72,"Manual","Diesel",1.6,26.1850220264317,111090
"422",2773,"Audi"," A3",2017,21689.68,"Manual","Petrol",1.4,21.1806167400881,14021
"423",2787,"Audi"," A3",2017,27712.4,"Semi-Auto","Petrol",2,15.5418502202643,41581
"424",2788,"Audi"," A3",2014,16234.2,"Manual","Petrol",1.4,19.5242290748899,36480
"425",2797,"Audi"," A3",2017,21680.4,"Manual","Petrol",1.4,20.7577092511013,31269
"426",2798,"Audi"," A3",2019,33136.56,"Semi-Auto","Petrol",2,12.2995594713656,13702
"427",2799,"Audi"," A3",2019,21065.6,"Semi-Auto","Diesel",1.6,18.431718061674,18493
"428",2802,"Audi"," A3",2017,22028.4,"Manual","Diesel",2,23.7180616740088,19518
"429",2807,"Audi"," A3",2019,38152.4,"Semi-Auto","Petrol",2,11.7004405286344,5845
"430",2826,"Audi"," A3",2017,23194.2,"Manual","Petrol",1.4,20.7577092511013,19200
"431",2828,"Audi"," A3",2015,17977.68,"Manual","Petrol",1.4,20.2995594713656,32554
"432",2833,"Audi"," A3",2015,13004.76,"Manual","Diesel",2,24.2819383259912,41920
"433",2849,"Audi"," A3",2016,16585.68,"Manual","Petrol",1.4,20.7577092511013,46725
"434",2855,"Audi"," A3",2015,14494.2,"Manual","Diesel",1.6,29.2863436123348,32413
"435",2857,"Audi"," A3",2015,13914.2,"Manual","Diesel",1.6,24.8810572687225,41534
"436",2861,"Audi"," A3",2016,22934.36,"Semi-Auto","Petrol",2,17.1629955947137,27451
"437",2867,"Audi"," A3",2015,18554.2,"Semi-Auto","Diesel",2,20.2995594713656,79179
"438",2868,"Audi"," A3",2014,11240.4,"Manual","Petrol",1.2,20.2995594713656,41366
"439",2869,"Audi"," A3",2019,35723.36,"Semi-Auto","Petrol",2,12.2995594713656,10890
"440",2872,"Audi"," A3",2019,25786.8,"Semi-Auto","Diesel",1.6,18.431718061674,25858
"441",2885,"Audi"," A3",2015,14186.8,"Manual","Diesel",2,24.2819383259912,88320
"442",2888,"Audi"," A3",2018,24326.36,"Semi-Auto","Petrol",1.5,19.9118942731278,36166
"443",2890,"Audi"," A3",2018,20846.36,"Semi-Auto","Petrol",1.5,19.9118942731278,18451
"444",2893,"Audi"," A3",2015,11310,"Manual","Diesel",2,24.2819383259912,40800
"445",2905,"Audi"," A3",2016,24928.4,"Semi-Auto","Petrol",2,14.4140969162996,71362
"446",2908,"Audi"," A3",2019,25963.12,"Manual","Diesel",1.6,18.1145374449339,6963
"447",2916,"Audi"," A3",2016,18548.4,"Semi-Auto","Petrol",1.4,20.7577092511013,28589
"448",2918,"Audi"," A3",2016,27239.12,"Semi-Auto","Petrol",2,15.3303964757709,35998
"449",2936,"Audi"," A3",2017,22399.6,"Semi-Auto","Petrol",1.4,19.9118942731278,19635
"450",2940,"Audi"," A3",2019,27834.2,"Semi-Auto","Petrol",1.5,14.8722466960352,24680
"451",2948,"Audi"," A3",2017,19709.56,"Manual","Petrol",1.4,20.7577092511013,70688
"452",2961,"Audi"," A3",2019,25120.96,"Manual","Petrol",1,16.5991189427313,16104
"453",2966,"Audi"," A3",2016,14814.36,"Semi-Auto","Petrol",1.4,21.1806167400881,83562
"454",2970,"Audi"," A3",2014,12275.12,"Manual","Diesel",2,24.2819383259912,38488
"455",2971,"Audi"," A3",2016,15372.32,"Manual","Petrol",1.4,18.431718061674,70523
"456",2974,"Audi"," A3",2019,30373.44,"Semi-Auto","Petrol",2,13.4625550660793,14906
"457",2982,"Audi"," A3",2016,19130.72,"Manual","Petrol",1.4,20.2995594713656,40890
"458",2989,"Audi"," A3",2019,28646.2,"Semi-Auto","Diesel",2,18.1145374449339,7826
"459",2996,"Audi"," A3",2013,10406.36,"Manual","Diesel",2,23.7180616740088,104224
"460",2998,"Audi"," A3",2017,27458.36,"Semi-Auto","Petrol",2,15.3303964757709,38816
"461",3007,"Audi"," A3",2019,33936.96,"Semi-Auto","Petrol",2,12.2995594713656,12520
"462",3013,"Audi"," A3",2020,26421.32,"Manual","Diesel",1.6,18.431718061674,2042
"463",3017,"Audi"," A3",2020,35701.32,"Semi-Auto","Petrol",1.5,15.5418502202643,6280
"464",3021,"Audi"," A3",2016,16079.92,"Manual","Diesel",1.6,24.8810572687225,23890
"465",3028,"Audi"," A3",2017,26094.2,"Manual","Petrol",2,14.2378854625551,25600
"466",3031,"Audi"," A3",2019,22267.36,"Automatic","Diesel",1.6,19.136563876652,4080
"467",3036,"Audi"," A3",2014,13851.56,"Semi-Auto","Diesel",2,22.1321585903084,88582
"468",3044,"Audi"," A3",2017,26088.4,"Semi-Auto","Petrol",2,15.5418502202643,64086
"469",3050,"Audi"," A3",2017,21966.92,"Manual","Petrol",2,14.2378854625551,60090
"470",3070,"Audi"," A3",2018,19709.56,"Semi-Auto","Petrol",1.5,19.9118942731278,97427
"471",3073,"Audi"," A3",2017,13909.56,"Manual","Petrol",1,22.1321585903084,68405
"472",3074,"Audi"," A3",2016,19337.2,"Semi-Auto","Diesel",2,21.6387665198238,39301
"473",3081,"Audi"," A3",2019,25964.28,"Semi-Auto","Diesel",1.6,18.431718061674,6072
"474",3096,"Audi"," A3",2017,22135.12,"Manual","Diesel",2,23.1541850220264,11090
"475",3107,"Audi"," A3",2015,17377.96,"Semi-Auto","Hybrid",1.4,66.3612334801762,45270
"476",3109,"Audi"," A3",2020,23757.96,"Manual","Diesel",1.6,18.431718061674,5859
"477",3110,"Audi"," A3",2016,19235.12,"Manual","Diesel",1.6,24.2819383259912,39547
"478",3113,"Audi"," A3",2016,12180,"Manual","Diesel",2,23.7180616740088,119878
"479",3121,"Audi"," A3",2016,20277.96,"Semi-Auto","Petrol",1.4,19.9118942731278,48835
"480",3122,"Audi"," A3",2019,24793.84,"Manual","Diesel",1.6,18.1145374449339,11501
"481",3130,"Audi"," A3",2018,23712.72,"Manual","Petrol",1.5,19.136563876652,17568
"482",3134,"Audi"," A3",2015,15074.2,"Manual","Diesel",1.6,26.1850220264317,32658
"483",3153,"Audi"," A3",2019,25497.96,"Manual","Diesel",2,19.5242290748899,5373
"484",3158,"Audi"," A3",2020,23757.96,"Manual","Diesel",1.6,19.136563876652,4258
"485",3164,"Audi"," A3",2016,23329.92,"Semi-Auto","Petrol",1.4,19.9118942731278,19010
"486",3170,"Audi"," A3",2018,33004.32,"Semi-Auto","Petrol",2,15.3303964757709,30763
"487",3171,"Audi"," A3",2016,16277.12,"Manual","Petrol",1.4,18.431718061674,71453
"488",3172,"Audi"," A3",2019,37331.12,"Semi-Auto","Petrol",2,12.2995594713656,13850
"489",3175,"Audi"," A3",2017,17858.2,"Manual","Petrol",1.4,21.1806167400881,72518
"490",3176,"Audi"," A3",2020,27260,"Manual","Petrol",1.5,15.3303964757709,16
"491",3184,"Audi"," A3",2019,25823.92,"Manual","Diesel",1.6,18.1145374449339,18003
"492",3188,"Audi"," A3",2015,13133.52,"Semi-Auto","Diesel",1.6,25.5154185022026,76949
"493",3194,"Audi"," A3",2016,20880,"Semi-Auto","Petrol",1.4,20.7577092511013,33763
"494",3202,"Audi"," A3",2015,11598.84,"Manual","Diesel",1.6,24.8810572687225,75042
"495",3203,"Audi"," A3",2016,14730.84,"Manual","Diesel",2,24.8810572687225,38856
"496",3204,"Audi"," A3",2013,13918.84,"Semi-Auto","Diesel",2,20.7577092511013,85382
"497",3207,"Audi"," A3",2017,16240,"Manual","Petrol",1,21.1806167400881,70384
"498",3213,"Audi"," A3",2014,16182,"Automatic","Petrol",1.4,21.1806167400881,29213
"499",3215,"Audi"," A3",2017,16839.72,"Manual","Petrol",1,21.1806167400881,14330
"500",3220,"Audi"," A3",2016,20297.68,"Manual","Petrol",1.4,21.1806167400881,29491
"501",3232,"Audi"," A3",2018,21465.8,"Manual","Diesel",1.6,23.7180616740088,8333
"502",3242,"Audi"," A3",2016,24920.28,"Semi-Auto","Petrol",2,14.2378854625551,51635
"503",3251,"Audi"," A3",2016,15660,"Manual","Petrol",1.4,21.1806167400881,62296
"504",3253,"Audi"," A3",2018,24937.68,"Semi-Auto","Petrol",1.5,19.9118942731278,17323
"505",3255,"Audi"," A3",2019,25525.8,"Manual","Diesel",1.6,18.431718061674,10480
"506",3266,"Audi"," A3",2016,26949.12,"Semi-Auto","Petrol",2,14.2378854625551,60334
"507",3267,"Audi"," A3",2017,25058.32,"Semi-Auto","Petrol",2,17.1629955947137,45597
"508",3273,"Audi"," A3",2017,18539.12,"Manual","Petrol",1.5,19.136563876652,63987
"509",3275,"Audi"," A3",2017,16238.84,"Manual","Petrol",1,21.1806167400881,18938
"510",3278,"Audi"," A3",2019,28607.92,"Semi-Auto","Diesel",2,18.1145374449339,8082
"511",3282,"Audi"," A3",2017,20015.8,"Manual","Petrol",1.4,21.1806167400881,41778
"512",3288,"Audi"," A3",2016,19435.8,"Manual","Petrol",1.4,20.2995594713656,34464
"513",3289,"Audi"," A3",2019,25525.8,"Semi-Auto","Petrol",1.5,14.625550660793,27947
"514",3290,"Audi"," A3",2016,15085.8,"Semi-Auto","Diesel",1.6,24.2819383259912,78051
"515",3303,"Audi"," A3",2019,26438.72,"Manual","Diesel",1.6,18.1145374449339,7939
"516",3314,"Audi"," A3",2019,27840,"Manual","Diesel",1.6,18.431718061674,160
"517",3315,"Audi"," A3",2019,26274,"Manual","Diesel",1.6,18.431718061674,2400
"518",3316,"Audi"," A3",2019,24070,"Manual","Diesel",1.6,17.4801762114537,9248
"519",3332,"Audi"," A3",2017,22625.8,"Semi-Auto","Diesel",1.6,24.8810572687225,30045
"520",3352,"Audi"," A3",2019,29870,"Automatic","Diesel",1.6,18.431718061674,160
"521",3353,"Audi"," A3",2019,28420,"Manual","Diesel",1.6,18.1145374449339,3542
"522",3354,"Audi"," A3",2019,33350,"Automatic","Petrol",2,13.4625550660793,160
"523",3358,"Audi"," A3",2019,26392.32,"Automatic","Petrol",1.5,14.625550660793,9774
"524",3365,"Audi"," A3",2019,34800,"Semi-Auto","Petrol",2,12.2995594713656,10800
"525",3374,"Audi"," A3",2015,13334.2,"Manual","Diesel",1.6,26.1850220264317,55149
"526",3393,"Audi"," A3",2015,13914.2,"Manual","Diesel",1.6,24.2819383259912,45643
"527",3394,"Audi"," A3",2016,17840.8,"Automatic","Diesel",1.6,24.8810572687225,39237
"528",3395,"Audi"," A3",2018,27248.4,"Automatic","Diesel",2,19.9118942731278,22827
"529",3398,"Audi"," A3",2019,25521.16,"Semi-Auto","Petrol",1.5,14.8722466960352,9120
"530",3403,"Audi"," A3",2017,19366.2,"Manual","Diesel",2,23.1541850220264,31522
"531",3405,"Audi"," A3",2017,20294.2,"Manual","Petrol",1.4,21.1806167400881,39053
"532",3412,"Audi"," A3",2013,15277.2,"Manual","Petrol",1.4,19.136563876652,48243
"533",3418,"Audi"," A3",2018,22790.52,"Manual","Petrol",1.5,14.8722466960352,16326
"534",3419,"Audi"," A3",2016,11009.56,"Manual","Diesel",1.6,24.8810572687225,78219
"535",3430,"Audi"," A3",2016,21450.72,"Semi-Auto","Petrol",1.4,19.9118942731278,48432
"536",3435,"Audi"," A3",2016,14729.68,"Manual","Petrol",1.4,21.1806167400881,62646
"537",3436,"Audi"," A3",2014,17397.68,"Semi-Auto","Diesel",2,22.625550660793,40410
"538",3443,"Audi"," A3",2017,22816.04,"Semi-Auto","Petrol",1.5,19.9118942731278,24578
"539",3452,"Audi"," A3",2019,26670.72,"Automatic","Petrol",1.5,14.625550660793,23259
"540",3456,"Audi"," A3",2015,17974.2,"Semi-Auto","Diesel",2,20.2995594713656,75768
"541",3459,"Audi"," A3",2016,17969.56,"Semi-Auto","Petrol",2,17.1629955947137,88898
"542",3468,"Audi"," A3",2013,14257.56,"Semi-Auto","Petrol",1.4,20.2995594713656,83598
"543",3503,"Audi"," A3",2014,11008.4,"Manual","Petrol",1.4,18.784140969163,82224
"544",3504,"Audi"," A3",2017,18201.56,"Semi-Auto","Petrol",1.4,20.2995594713656,40773
"545",3506,"Audi"," A3",2017,14494.2,"Semi-Auto","Diesel",1.6,26.1850220264317,64491
"546",3513,"Audi"," A3",2019,28989.56,"Semi-Auto","Diesel",2,17.7621145374449,4194
"547",3516,"Audi"," A3",2018,23200,"Semi-Auto","Petrol",1.5,14.8722466960352,19078
"548",3517,"Audi"," A3",2017,22618.84,"Manual","Petrol",1.4,21.1806167400881,12544
"549",3520,"Audi"," A3",2016,16809.56,"Semi-Auto","Diesel",2,22.1321585903084,59866
